 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,252,2,2,60,266,30,30,30.0,0.0,133,133,133.0,0.0,1293650.794,15873.01587,84.0,60.62177826,154,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,7936.507937,7936.507937,30,133,71.2,56.41542342,3182.7,0,0,0,0,0,0,0,0,1,89.0,30.0,133.0,64,0,0,0,0,0,0,2,60,2,266,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,48411008,145,199,9995,260148,1176,0,68.93103448,261.5620453,1460,0,1307.276382,428.4253161,5580.197793,7.105821882,141139.965,1129756.196,10200000,0,43300000,300642.1875,1683494.398,10200000,3,48400000,244423.0455,1482144.667,10200000,1,0,0,0,0,2920,3992,2.995186549,4.110635333,0,1460,783.0231884,714.1435345,510000.9878,0,0,0,1,0,0,0,0,1,785.2994186,68.93103448,1307.276382,2920,0,0,0,0,0,0,145,9995,199,260148,29200,47,144,20,614410.25,1198551.836,2412238,15016,10200000.0,32335.78699,10200000,10200000,BENIGN
51695,220,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,54545.45455,9090.909091,220.0,0.0,220,220,220,220.0,0.0,220,220,0,0.0,0.0,0,0,0,0,0,0,40,0,9090.909091,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,35136,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60400242,10,7,326,624,278,0,32.6,86.24538635,592,2,89.14285714,221.7441683,15.7284138,0.281455826,3775015.125,5004298.469,10200000,24,60400000,6711138.0,5023713.446,10200000,6247,51100000,8512308.167,4151712.815,10200000,38906,0,0,0,0,220,144,0.165562251,0.115893575,0,592,52.77777778,149.1310342,22240.06536,0,0,0,1,0,0,0,0,0,55.88235294,32.6,89.14285714,220,0,0,0,0,0,0,10,326,7,624,29200,8190,9,20,41758.6,16503.01981,71127,32382,10200000.0,77461.84545,10200000,10000000,BENIGN
53,174511,1,1,66,122,66,66,66.0,0.0,122,122,122.0,0.0,1077.295987,11.46059561,174511.0,0.0,174511,174511,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,5.730297804,5.730297804,66,122,84.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,127.0,66.0,122.0,32,0,0,0,0,0,0,1,66,1,122,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,103934943,31,44,1091,75258,581,0,35.19354839,114.9314054,2896,0,1710.409091,892.282136,734.5845179,0.721605245,1404526.257,12100000.0,104000000,1,104000000,3464498.1,18900000.0,104000000,1,129480,3011.162791,8026.01329,32026,1,0,0,0,0,1004,1416,0.298263501,0.423341744,0,2896,1004.592105,1075.126265,1155896.485,0,0,0,1,0,0,0,0,1,1017.986667,35.19354839,1710.409091,1004,0,0,0,0,0,0,31,1091,44,75258,65535,1009,6,32,153156.0,0.0,153156,153156,104000000.0,0.0,104000000,104000000,BENIGN
53,272,2,2,56,568,28,28,28.0,0.0,284,284,284.0,0.0,2294117.647,14705.88235,90.66666667,151.8431208,266,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,7352.941176,7352.941176,28,284,130.4,140.2169747,19660.8,0,0,0,0,0,0,0,0,1,163.0,28.0,284.0,40,0,0,0,0,0,0,2,56,2,568,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,147,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1115646.259,27210.88435,49.0,46.0,95,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,13605.44218,13605.44218,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37500,9029,3,2,337,12,258,6,112.3333333,130.5233057,6,6,6.0,0.0,38653.22849,553.7711817,2257.25,4321.990157,8740,53,9029,4514.5,6050.712727,8793,236,196,196.0,0.0,196,196,1,0,0,0,60,40,332.262709,221.5084727,6,258,101.1666667,124.2230521,15431.36667,0,1,0,0,1,0,0,0,0,121.4,112.3333333,6.0,60,0,0,0,0,0,0,3,337,2,12,31,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23793,2,2,68,164,34,34,34.0,0.0,82,82,82.0,0.0,9750.767032,168.116673,7931.0,13692.74615,23742,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,80,40,84.05833649,84.05833649,34,82,53.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,66.5,34.0,82.0,80,0,0,0,0,0,0,2,68,2,164,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2980,56,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,214285.7143,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17857.14286,17857.14286,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
443,55867,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,214.7958544,53.69896361,27933.5,39498.27769,55863,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,32,35.79930907,17.89965454,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,939,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190,2,2,100,132,50,50,50.0,0.0,66,66,66.0,0.0,1221052.632,21052.63158,63.33333333,69.28443789,139,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10526.31579,10526.31579,50,66,56.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,70.5,50.0,66.0,64,0,0,0,0,0,0,2,100,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,73657,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4615.990334,95.0350951,12276.16667,29034.18764,71539,94,73657,24552.33333,41805.59858,72824,112,72191,36095.5,50124.6784,71539,652,0,0,0,0,92,72,54.30576863,40.72932647,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,247,2,2,82,358,41,41,41.0,0.0,179,179,179.0,0.0,1781376.518,16194.33198,82.33333333,102.8899088,198,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,8097.165992,8097.165992,41,179,96.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,120.25,41.0,179.0,40,0,0,0,0,0,0,2,82,2,358,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,254,2,2,58,318,29,29,29.0,0.0,159,159,159.0,0.0,1480314.961,15748.0315,84.66666667,145.7818004,253,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,64,64,7874.015748,7874.015748,29,159,81.0,71.20393248,5070.0,0,0,0,0,0,0,0,0,1,101.25,29.0,159.0,64,0,0,0,0,0,0,2,58,2,318,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57492,3,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,17700000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,123,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5463,98,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,122448.9796,20408.16327,98.0,0.0,98,98,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10204.08163,10204.08163,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,80,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,127321,1,1,53,148,53,53,53.0,0.0,148,148,148.0,0.0,1578.686941,15.70832777,127321.0,0.0,127321,127321,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,7.854163885,7.854163885,53,148,84.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,127.0,53.0,148.0,20,0,0,0,0,0,0,1,53,1,148,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,200,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,460000.0,20000.0,66.66666667,89.80163324,169,1,30,30.0,0.0,30,30,1,1.0,0.0,1,1,0,0,0,0,64,64,10000.0,10000.0,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,66803,2,2,66,500,33,33,33.0,0.0,250,250,250.0,0.0,8472.673383,59.87755041,22267.66667,38563.53388,66797,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,29.9387752,29.9387752,33,250,119.8,118.855795,14126.7,0,0,0,0,0,0,0,0,1,149.75,33.0,250.0,40,0,0,0,0,0,0,2,66,2,500,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61128,1,1,47,88,47,47,47.0,0.0,88,88,88.0,0.0,2208.480565,32.7182306,61128.0,0.0,61128,61128,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.3591153,16.3591153,47,88,60.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,91.0,47.0,88.0,32,0,0,0,0,0,0,1,47,1,88,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47072,27,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,37037.03704,37037.03704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,240,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,160,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1200000.0,25000.0,53.33333333,87.17989065,154,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12500.0,12500.0,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,197912,10,9,553,4337,196,0,55.3,71.70471858,1460,0,481.8888889,642.5707051,24707.95101,96.00226363,10995.11111,16591.2776,47846,1,197912,21990.22222,22399.1235,61510,48,136169,17021.125,26281.17589,63001,1,0,0,0,0,212,192,50.52750717,45.47475646,0,1460,244.5,474.3071956,224967.3158,0,0,0,1,0,0,0,0,0,257.3684211,55.3,481.8888889,212,0,0,0,0,0,0,10,553,9,4337,8192,31,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,237650,1,1,40,63,40,40,40.0,0.0,63,63,63.0,0.0,433.4104776,8.415737429,237650.0,0.0,237650,237650,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,4.207868714,4.207868714,40,63,47.66666667,13.27905619,176.3333333,0,0,0,0,0,0,0,0,1,71.5,40.0,63.0,20,0,0,0,0,0,0,1,40,1,63,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,233,2,2,80,452,40,40,40.0,0.0,226,226,226.0,0.0,2283261.803,17167.38197,77.66666667,92.15385686,181,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,8583.690987,8583.690987,40,226,114.4,101.8763957,10378.8,0,0,0,0,0,0,0,0,1,143.0,40.0,226.0,40,0,0,0,0,0,0,2,80,2,452,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
138,25,13,0,3055,0,235,235,235.0,0.0,0,0,0.0,0.0,122000000.0,520000.0,2.083333333,1.621353718,7,1,25,2.083333333,1.621353718,7,1,0,0.0,0.0,0,0,0,0,0,0,260,0,520000.0,0.0,235,235,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0,253.0769231,235.0,0.0,260,0,0,0,0,0,0,13,3055,0,0,-1,-1,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,883,2,2,66,140,33,33,33.0,0.0,70,70,70.0,0.0,233295.5832,4530.011325,294.3333333,504.6041353,877,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,2265.005663,2265.005663,33,70,47.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,59.75,33.0,70.0,40,0,0,0,0,0,0,2,66,2,140,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,181,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11049.72376,181.0,0.0,181,181,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5524.861878,5524.861878,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
