 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
1688,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
3011,53,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,113207.5472,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18867.92453,18867.92453,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
648,13,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,615384.6154,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,76923.07692,76923.07692,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1443,47,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,170212.766,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
4002,74,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13513.51351,13513.51351,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,47305,3,4,441,860,441,0,147.0,254.6114687,860,0,215.0,430.0,27502.37818,147.9759011,7884.166667,11918.15305,23427,3,23331,11665.5,16300.93263,23192,139,24196,8065.333333,13498.56179,23649,3,0,0,0,0,104,136,63.41824331,84.55765775,0,860,162.625,321.2711083,103215.125,0,0,0,1,0,0,0,0,1,185.8571429,147.0,215.0,104,0,0,0,0,0,0,3,441,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,34599509,2,2,108,227,66,42,54.0,16.97056275,122,105,113.5,12.02081528,9.682218323,0.115608577,11500000.0,19900000.0,34500000,27880,34500000,34500000.0,0.0,34500000,34500000,34600000,34600000.0,0.0,34600000,34600000,0,0,0,0,52,40,0.057804288,0.057804288,42,122,80.2,32.49923076,1056.2,0,0,0,0,0,0,0,0,1,100.25,54.0,113.5,52,0,0,0,0,0,0,2,108,2,227,-1,-1,1,20,27880.0,0.0,27880,27880,34500000.0,0.0,34500000,34500000,BENIGN
53,87925,2,2,66,252,33,33,33.0,0.0,126,126,126.0,0.0,3616.718794,45.49331817,29308.33333,50760.05833,87921,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,80,22.74665908,22.74665908,33,126,70.2,50.93819785,2594.7,0,0,0,0,0,0,0,0,1,87.75,33.0,126.0,64,0,0,0,0,0,0,2,66,2,252,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2170,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6666,71,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,84507.04225,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14084.50704,14084.50704,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6340,16,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,750000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,8190,63004,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5483540,8,5,406,3603,225,0,50.75,81.9420527,2856,0,720.6,1210.403156,731.097065,2.370731316,456961.6667,1459278.944,5089064,3,5483540,783362.8571,1899275.61,5089064,3,259689,64922.25,77366.52063,156180,180,0,0,0,0,172,112,1.458911579,0.911819737,0,2856,286.3571429,753.2608709,567401.9396,0,0,0,1,0,0,0,0,0,308.3846154,50.75,720.6,172,0,0,0,0,0,0,8,406,5,3603,8192,232,7,20,394473.0,0.0,394473,394473,5089064.0,0.0,5089064,5089064,BENIGN
443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
625,97,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,61855.6701,20618.5567,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,10309.27835,10309.27835,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,30999,4,4,260,588,65,65,65.0,0.0,147,147,147.0,0.0,27355.72115,258.0728411,4428.428571,11599.33805,30733,1,30805,10268.33333,17780.94498,30800,1,262,87.33333333,107.7419757,209,4,0,0,0,0,80,80,129.0364205,129.0364205,65,147,101.4444444,43.21779469,1867.777778,0,0,0,0,0,0,0,0,1,114.125,65.0,147.0,80,0,0,0,0,0,0,4,260,4,588,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,737783,1,1,54,92,54,54,54.0,0.0,92,92,92.0,0.0,197.8901655,2.710824185,737783.0,0.0,737783,737783,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1.355412093,1.355412093,54,92,66.66666667,21.93931023,481.3333333,0,0,0,0,0,0,0,0,1,100.0,54.0,92.0,32,0,0,0,0,0,0,1,54,1,92,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31280,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,5882.352941,127.8772379,10426.66667,18017.0965,31231,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,80,63.93861893,63.93861893,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
4125,52,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,19230.76923,19230.76923,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,100436,2,2,84,140,42,42,42.0,0.0,70,70,70.0,0.0,2230.275997,39.82635708,33478.66667,57941.72249,100384,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,40,19.91317854,19.91317854,42,70,53.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,66.5,42.0,70.0,64,0,0,0,0,0,0,2,84,2,140,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3546,37,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,162162.1622,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,27027.02703,27027.02703,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,128387,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,93.46740714,15.57790119,128387.0,0.0,128387,128387,128387,128387.0,0.0,128387,128387,0,0.0,0.0,0,0,0,0,0,0,40,0,15.57790119,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16210,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23445,1,1,42,105,42,42,42.0,0.0,105,105,105.0,0.0,6269.993602,85.3060354,23445.0,0.0,23445,23445,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.6530177,42.6530177,42,105,63.0,36.37306696,1323.0,0,0,0,0,0,0,0,0,1,94.5,42.0,105.0,32,0,0,0,0,0,0,1,42,1,105,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,167564,1,1,41,142,41,41,41.0,0.0,142,142,142.0,0.0,1092.120026,11.93573799,167564.0,0.0,167564,167564,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.967868993,5.967868993,41,142,74.66666667,58.31237719,3400.333333,0,0,0,0,0,0,0,0,1,112.0,41.0,142.0,32,0,0,0,0,0,0,1,41,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,116494054,18,15,874,1492,437,0,48.55555556,141.3174242,746,0,99.46666667,262.4918684,20.31004947,0.283276261,3640439.188,4843029.21,10200000,59,116000000,6852591.412,4747821.974,10200000,36990,113000000,8083323.071,4241985.074,10200000,21383,0,0,0,0,584,488,0.154514324,0.128761937,0,746,69.58823529,200.7806156,40312.85561,0,0,0,1,0,0,0,0,0,71.6969697,48.55555556,99.46666667,584,0,0,0,0,0,0,18,874,15,1492,29200,349,2,32,107382.0909,233874.7681,812541,36734,10200000.0,57197.22115,10200000,10000000,BENIGN
80,47438376,85,137,6013,217083,718,0,70.74117647,202.3932495,4380,0,1584.547445,907.9154127,4702.859137,4.679755479,214653.2851,1390449.138,10000000,3,41500000,494175.0357,2142458.17,10000000,3,47400000,348696.9191,1764307.865,10000000,3,0,0,0,0,1720,2752,1.791798269,2.88795721,0,4380,1000.430493,1032.705593,1066480.841,0,0,0,1,0,0,0,0,1,1004.936937,70.74117647,1584.547445,1720,0,0,0,0,0,0,85,6013,137,217083,29200,40,84,20,376814.5,723164.3335,1461561,15217,10000000.0,3140.290472,10000000,9997115,BENIGN
37,37,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,162162.1622,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,27027.02703,27027.02703,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,118003371,86,151,1449,197073,234,0,16.84883721,38.53142871,2592,0,1305.119205,424.6663463,1682.34177,2.0084172,500014.2839,5359549.943,58700000,0,118000000,1388274.953,8900594.159,58800000,17,118000000,786111.3667,6721235.256,58700000,1,0,0,0,0,1732,3032,0.728792739,1.279624461,0,2592,834.1260504,708.0406858,501321.6127,0,0,0,1,0,0,0,0,1,837.6455696,16.84883721,1305.119205,1732,0,0,0,0,0,0,86,1449,151,197073,8192,360,85,20,611387.0,741991.1871,1136054,86720,58300000.0,486012.8755,58700000,58000000,BENIGN
53,24384,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,18208.66142,164.0419948,8128.0,14030.49725,24329,4,51,51.0,0.0,51,51,4,4.0,0.0,4,4,0,0,0,0,64,40,82.02099738,82.02099738,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59886,1,1,48,80,48,48,48.0,0.0,80,80,80.0,0.0,2137.394383,33.39678723,59886.0,0.0,59886,59886,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,16.69839361,16.69839361,48,80,58.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,88.0,48.0,80.0,40,0,0,0,0,0,0,1,48,1,80,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4993099,4,4,534,785,522,0,133.5,259.0154436,773,0,196.25,384.510403,264.1646,1.602211372,713299.8571,1415598.759,3859081,132,4190139,1396713.0,2134782.207,3859081,66267,4926964,1642321.333,2039658.214,3925673,711,0,0,0,0,92,92,0.801105686,0.801105686,0,773,146.5555556,290.871583,84606.27778,0,0,0,1,0,0,0,0,1,164.875,133.5,196.25,92,0,0,0,0,0,0,4,534,4,785,8192,31,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,171,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1707602.339,23391.81287,57.0,93.53074361,165,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11695.90643,11695.90643,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2525,15,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,400000.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,66666.66667,66666.66667,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,36530,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,328.4971257,54.74952094,36530.0,0.0,36530,36530,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27.37476047,27.37476047,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16560,351,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24561,2,2,68,330,34,34,34.0,0.0,165,165,165.0,0.0,16204.55193,162.8598184,8187.0,14175.96991,24556,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,64,81.42990921,81.42990921,34,165,86.4,71.75165503,5148.3,0,0,0,0,0,0,0,0,1,108.0,34.0,165.0,40,0,0,0,0,0,0,2,68,2,330,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60604,1,1,47,99,47,47,47.0,0.0,99,99,99.0,0.0,2409.081909,33.00112204,60604.0,0.0,60604,60604,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.50056102,16.50056102,47,99,64.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,96.5,47.0,99.0,32,0,0,0,0,0,0,1,47,1,99,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9575,98,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,81632.65306,20408.16327,98.0,0.0,98,98,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,10204.08163,10204.08163,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,62446043,13,11,2163,1119,929,0,166.3846154,324.7046192,426,0,101.7272727,176.181776,52.55737341,0.384331798,2715045.348,4404442.441,10000000,88,52700000,4390890.583,4999128.31,10100000,37421,62400000,6239513.8,4888639.891,10100000,561,0,0,0,0,272,292,0.208179724,0.176152074,0,929,131.28,259.6840259,67435.79333,0,0,0,1,0,0,0,0,0,136.75,166.3846154,101.7272727,272,0,0,0,0,0,0,13,2163,11,1119,8192,123,12,20,542690.0,1099575.256,2509670,50733,9995447.4,62961.91826,10000000,9889814,BENIGN
53,96016,1,1,41,172,41,41,41.0,0.0,172,172,172.0,0.0,2218.38027,20.82986169,96016.0,0.0,96016,96016,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,40,10.41493084,10.41493084,41,172,84.66666667,75.63288526,5720.333333,0,0,0,0,0,0,0,0,1,127.0,41.0,172.0,20,0,0,0,0,0,0,1,41,1,172,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,209,2,2,58,186,29,29,29.0,0.0,93,93,93.0,0.0,1167464.115,19138.75598,69.66666667,36.66515148,112,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,9569.37799,9569.37799,29,93,54.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,68.25,29.0,93.0,40,0,0,0,0,0,0,2,58,2,186,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1011,71,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,84507.04225,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14084.50704,14084.50704,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,31175,1,1,58,74,58,58,58.0,0.0,74,74,74.0,0.0,4234.161989,64.15396953,31175.0,0.0,31175,31175,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,40,32.07698476,32.07698476,58,74,63.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,95.0,58.0,74.0,44,0,0,0,0,0,0,1,58,1,74,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
